samples,types
a51130ea-a4f5-434e-8606-a3a5d58b64e5.FPKM-UQ.txt,Uterus
e877622c-ef3c-447b-9496-cd1d2ab1a678.FPKM-UQ.txt,Uterus
33eb8dac-67ee-4ab4-bf70-e81dbec1bf29.htseq.counts,Uterus
70f03be4-71a2-4c45-9ada-c1343d2527f0.htseq.counts,Uterus
ae59fbb0-6b6f-4437-882f-060caa098deb.htseq.counts,Uterus
dd337cd0-fa4b-4a16-a7bb-5301a0dba980.FPKM-UQ.txt,Uterus
0214a707-de46-4b7b-899b-89390ad86b60.FPKM-UQ.txt,Uterus
6764419f-5645-4106-b155-b1525a2c6b42.FPKM.txt,Uterus
0548ad5b-d44e-49bf-ba58-d6ad036b272b.FPKM-UQ.txt,Uterus
78bab4b6-28ea-4933-b488-295f8ff3ce58.htseq.counts,Uterus
ed2f071b-b001-494b-a7c2-1cb19b9a479e.FPKM.txt,Uterus
6511edbd-3674-4aa2-9927-47575f33afd5.htseq.counts,Uterus
abda9064-e5f9-4955-9996-1767755f7074.FPKM.txt,Uterus
bb1160fd-9f7e-48a7-b9d1-4bdfa6e26588.FPKM.txt,Uterus
4aef4c57-4e39-4f1b-8955-2a7c25dafc32.FPKM-UQ.txt,Uterus
c934f993-b10f-4ee0-a508-4b95722232e5.FPKM.txt,Uterus
ef56f0c2-dae0-4aa0-9240-f8b2d2d1acad.FPKM.txt,Uterus
ead4c59e-2719-4bf8-a44e-5cc966c42f94.FPKM.txt,Uterus
eead04fd-8f20-43f7-adc1-7da37fccd2e4.FPKM.txt,Uterus
bd4fc579-105e-41c4-afe4-fd676f55977e.FPKM-UQ.txt,Uterus
6a7f4dc8-ba05-49ec-8764-8bc34f32473c.FPKM.txt,Uterus
cf7616fa-d5c6-4430-b644-aaa63bbf2704.htseq.counts,Uterus
516bc7d9-0764-4d31-8134-4d6a0f3983cc.FPKM.txt,Uterus
18f37a89-0851-4c78-810c-1b92e98e880e.FPKM.txt,Uterus
95bb05e3-2995-4cef-be79-060b0cc841ac.htseq.counts,Uterus
e21157c9-e81c-4a5c-8e62-dffb9e51402f.FPKM-UQ.txt,Uterus
22000795-c497-4639-ac4d-689ed2589d5e.FPKM-UQ.txt,Uterus
a717b697-d2cc-4edb-9742-d976aae5beae.FPKM.txt,Uterus
94a8bcf0-2761-4f53-8919-f49669f95e55.htseq.counts,Uterus
dc396277-cc20-4077-8ce7-229a61a92bd6.htseq.counts,Uterus
9882f530-c5b1-4306-ac6e-aafe915ac56f.htseq.counts,Uterus
a3cc902b-3b03-4025-a06e-8c6ff3357b66.FPKM.txt,Uterus
cf7616fa-d5c6-4430-b644-aaa63bbf2704.FPKM-UQ.txt,Uterus
55170cf7-4d02-4bb0-a5da-0b686b5550b0.FPKM-UQ.txt,Uterus
43716956-aa57-46fb-afd7-0d244f21af00.FPKM-UQ.txt,Uterus
0e11a8a9-81a9-44a2-95ee-a062750ee9ae.htseq.counts,Uterus
1965d764-3107-47a4-93b6-465720be0c6b.FPKM.txt,Uterus
afc7a95d-cab9-4416-a3d0-ce13cbae8918.FPKM.txt,Uterus
302d3923-3985-4669-b68a-2d51d508bb8d.htseq.counts,Uterus
3949d143-ea2f-49b8-a003-5e49d06fde1a.FPKM-UQ.txt,Uterus
3b650844-9475-45c2-932d-6804ab8ea2ec.htseq.counts,Uterus
dcaebf7f-b26f-4348-afb2-7092ee3a1e76.FPKM.txt,Uterus
4131e0c9-7757-444c-9c1d-996a80f156f1.FPKM.txt,Uterus
ad190495-86c3-4c04-bb23-6619606577d2.htseq.counts,Uterus
35c4cc14-5096-4da8-9190-359338fdb365.FPKM-UQ.txt,Uterus
8fe8861f-0e44-458f-8bcc-159385185c56.FPKM-UQ.txt,Uterus
95ae164b-c207-4811-9ff4-fdea9537e738.FPKM-UQ.txt,Uterus
dae5e5d9-b037-4d4a-90e4-b95fbfeed478.FPKM-UQ.txt,Uterus
98ac488f-bf05-4175-b9f2-b33cb46665e3.FPKM-UQ.txt,Uterus
73fd698d-46d3-4a2a-ae52-91bd00e72b6a.htseq.counts,Uterus
8cd31f85-1d2e-4d90-bd8b-7ca7ebd9241b.FPKM.txt,Uterus
0f2e7130-fc3e-4e65-a369-38d4ed1c6fe4.htseq.counts,Uterus
9fa9c576-3593-43e4-b0c6-102fcb9c0774.htseq.counts,Uterus
3d5eb5d4-79b4-44f9-8396-f0892e0971de.FPKM-UQ.txt,Uterus
6cbf61b6-bf95-4997-b8e8-591a1db9d52d.FPKM-UQ.txt,Uterus
f40d273f-5343-4e57-995b-6adcfdc7c7d3.htseq.counts,Uterus
de5213cf-c59a-4c75-910b-927029383c2b.htseq.counts,Uterus
82417b86-9cdf-4cfa-a917-685b21836bc2.FPKM-UQ.txt,Uterus
0011596d-cfa3-48f7-b182-b1e5765209fc.FPKM.txt,Uterus
94a8bcf0-2761-4f53-8919-f49669f95e55.FPKM.txt,Uterus
4a242363-7c51-4e35-9892-1a0d944c7b47.FPKM-UQ.txt,Uterus
08ede229-363e-49f4-951f-95509ec3c604.FPKM-UQ.txt,Uterus
6bfd36c9-7c8c-40ad-9888-e3986d80f357.htseq.counts,Uterus
0297aa11-ec36-489f-a9a7-05ce96a55874.FPKM.txt,Uterus
b4c40df7-e459-47d5-8a3a-a46573650d51.htseq.counts,Uterus
b0605c35-5b44-4a32-9af2-7bf863d8da81.FPKM-UQ.txt,Uterus
e1225b5a-c7df-4305-a4cf-35ef372240f3.FPKM-UQ.txt,Uterus
5c1c7971-4ea2-4569-8c26-cebccde268d2.FPKM.txt,Uterus
0011596d-cfa3-48f7-b182-b1e5765209fc.htseq.counts,Uterus
a566f407-882f-461b-b029-6d8c1196daec.FPKM-UQ.txt,Uterus
a1f556b4-541c-418c-a0c1-6f33216702d8.htseq.counts,Uterus
0362fa45-2de2-4d3a-a8bc-a0e3bd23c939.htseq.counts,Uterus
39f87aff-f96b-4f2d-a36d-10558054657a.FPKM.txt,Uterus
46c3ad7f-0a11-4283-98a1-5a81ce0a5f4f.htseq.counts,Uterus
c9936adb-0c96-4651-b37f-1df1c92ae307.FPKM.txt,Uterus
0d8cefef-c6ce-4483-9a6d-8ba42febce4d.htseq.counts,Uterus
403f8d67-ffe2-466a-93ce-5bcefd609040.htseq.counts,Uterus
d19908e6-b664-4b4f-95ab-a00bd5106a3b.FPKM-UQ.txt,Uterus
8cd31f85-1d2e-4d90-bd8b-7ca7ebd9241b.FPKM-UQ.txt,Uterus
450fcc03-f10a-45a9-8dae-e22a81439975.htseq.counts,Uterus
9177b3c7-86c7-4eb8-a227-c6c33ee3451a.FPKM.txt,Uterus
6c4b016e-c2dc-4a85-97fb-65ea8b4d0603.FPKM-UQ.txt,Uterus
61c5c0b5-c38b-489d-b0dd-3b42725f29b1.FPKM-UQ.txt,Uterus
3b76359a-6260-4248-9440-7c09d7bc6254.htseq.counts,Uterus
4b9c4397-d2c4-45e4-abed-842392ab40f9.FPKM.txt,Uterus
9a258d14-23ec-4d25-902d-a2839d76a809.FPKM.txt,Uterus
08b60e36-2683-4650-bcf4-0fe4af20607f.FPKM.txt,Uterus
17e8f188-45e4-4ed2-8953-2d5f0760f244.htseq.counts,Uterus
19229bc0-4bc2-44e8-a961-bd1eefe354de.htseq.counts,Uterus
afdee3d2-e728-4230-8cd4-e0a19c587c5a.FPKM.txt,Uterus
0e92cbf2-ac17-4227-a54d-1c8877b2db8f.htseq.counts,Uterus
77035676-a6bf-4e20-ad0e-9abec766ab0a.FPKM-UQ.txt,Uterus
e8caa240-51e5-41c2-8340-32613692be11.FPKM.txt,Uterus
3ca95132-54ef-4aa3-8cde-5137f7fb2f51.htseq.counts,Uterus
43b5faad-7097-4f34-a90c-d242a84c989b.FPKM.txt,Uterus
93c59dcd-9564-4b6d-9cd9-734ccba6833e.htseq.counts,Uterus
8d4bb582-9891-4522-8376-099fbec22391.FPKM.txt,Uterus
849b4615-8ed2-45ab-a018-76759131908d.FPKM-UQ.txt,Uterus
b09cbca1-061b-4e66-8e45-f27d340fa772.htseq.counts,Uterus
cb30c7c4-cc0c-4b60-85c6-dda5e4ef1faf.FPKM-UQ.txt,Uterus
c06d1a9f-c20b-45a1-a145-de7c9098c01f.htseq.counts,Uterus
1290a9c0-a82d-45a0-a2a9-85fe40d401df.htseq.counts,Uterus
83ab61db-2dab-421f-acf1-9b57290f65d0.FPKM.txt,Uterus
9ac537cb-57cf-4904-830d-d5496d150615.htseq.counts,Uterus
e43ee3b5-ef20-42d9-91b2-ff8ccd80e311.FPKM.txt,Uterus
4071acac-bea9-45ee-8ecf-c35f35965dea.htseq.counts,Uterus
b8781416-020e-4af5-b33b-2604f67e17d8.FPKM-UQ.txt,Uterus
028c7c43-99c2-4cb1-bc44-6eb4dd60e52e.FPKM-UQ.txt,Uterus
70a5f31f-6113-4509-a204-6a03cc02b51a.htseq.counts,Uterus
cf6bd60a-0bab-430c-b6d0-10182a554b78.FPKM.txt,Uterus
7ce11862-f705-490b-bc78-9cf9acea7e78.FPKM-UQ.txt,Uterus
cf6bd60a-0bab-430c-b6d0-10182a554b78.FPKM-UQ.txt,Uterus
866b33c4-36ab-4806-8905-f0bccd75c62e.FPKM-UQ.txt,Uterus
1290a9c0-a82d-45a0-a2a9-85fe40d401df.FPKM-UQ.txt,Uterus
70a5f31f-6113-4509-a204-6a03cc02b51a.FPKM-UQ.txt,Uterus
4071acac-bea9-45ee-8ecf-c35f35965dea.FPKM.txt,Uterus
e0ce8c04-de41-4e90-8d34-61d02df00a3a.FPKM-UQ.txt,Uterus
9edb1465-b0fb-4451-aa59-62f746ea2e71.FPKM-UQ.txt,Uterus
b09cbca1-061b-4e66-8e45-f27d340fa772.FPKM-UQ.txt,Uterus
18652b14-d05d-424e-ba3d-40db19a38de1.FPKM-UQ.txt,Uterus
028c7c43-99c2-4cb1-bc44-6eb4dd60e52e.htseq.counts,Uterus
c06d1a9f-c20b-45a1-a145-de7c9098c01f.FPKM.txt,Uterus
c13fc444-6e7b-4ae1-9c90-e539d78417ca.htseq.counts,Uterus
20914368-5aac-4081-ba98-696ebb3cae15.FPKM.txt,Uterus
51500805-d88a-4f67-9beb-04a7228033c8.FPKM.txt,Uterus
a63f03fe-8d15-426d-b41f-88d30aebe774.htseq.counts,Uterus
318f2dc9-583f-4268-943c-2b416a316a70.htseq.counts,Uterus
fdb7e1fd-f209-4199-b019-bcf19f0bd361.htseq.counts,Uterus
64c53ed9-c688-47fd-a5c7-0b2ece45f68e.FPKM-UQ.txt,Uterus
c04981bc-b64c-4a1f-a4ac-e7489932c834.FPKM.txt,Uterus
db7dfd9d-a11d-4a13-b80b-b23632fdd564.FPKM.txt,Uterus
0214a707-de46-4b7b-899b-89390ad86b60.htseq.counts,Uterus
cfc97eda-9c6e-4636-8103-74d6798c8e58.FPKM-UQ.txt,Uterus
0862ad1d-8d29-4212-be68-8ce6140c12cf.FPKM.txt,Uterus
5c44bb54-7526-460a-9998-e7b80f5c16ca.FPKM-UQ.txt,Uterus
26ab66b2-48c3-4916-b1db-d85d80726683.htseq.counts,Uterus
74d699e7-e9f5-4bf7-a939-c32493016921.htseq.counts,Uterus
b0605c35-5b44-4a32-9af2-7bf863d8da81.FPKM.txt,Uterus
ff66393b-2c09-4471-8347-515269c0519c.FPKM-UQ.txt,Uterus
c9b6ca16-44ea-4173-83ff-ead3fd987937.htseq.counts,Uterus
d9cbccff-ddfd-418d-a9f3-a705ab507277.htseq.counts,Uterus
b689bc2b-5e52-4244-afd3-499254cedeef.FPKM-UQ.txt,Uterus
537fc2c1-ec0f-472a-88ad-6aeb4e77d0bb.FPKM-UQ.txt,Uterus
a51130ea-a4f5-434e-8606-a3a5d58b64e5.FPKM.txt,Uterus
64b5cc13-137b-49a3-8783-11febcc3a961.FPKM-UQ.txt,Uterus
046e8909-9b5f-42f3-8bd3-e206dc70927c.FPKM-UQ.txt,Uterus
3ba5d6ec-dcce-49bb-82e5-85d3903a2aa1.FPKM.txt,Uterus
5c1c7971-4ea2-4569-8c26-cebccde268d2.htseq.counts,Uterus
1d8a9e65-6c5f-4243-bf27-aada9a0b8b6c.FPKM-UQ.txt,Uterus
cf7616fa-d5c6-4430-b644-aaa63bbf2704.FPKM.txt,Uterus
63b4d44a-7744-4edc-8582-368958d3cb20.FPKM-UQ.txt,Uterus
09c3eb98-12e5-4dd9-8866-36e9fecf857e.FPKM-UQ.txt,Uterus
1965d764-3107-47a4-93b6-465720be0c6b.FPKM-UQ.txt,Uterus
cfd9d31b-3321-4424-9a95-5c5cdcfab1ab.FPKM.txt,Uterus
3d0557c9-73a8-4953-a5f0-bbdbd79189e6.FPKM.txt,Uterus
65609104-efd1-4527-aafa-1c59d76876a6.FPKM-UQ.txt,Uterus
5523b074-a164-44ad-bf0e-379ae270916d.FPKM.txt,Uterus
95ae164b-c207-4811-9ff4-fdea9537e738.htseq.counts,Uterus
30696f32-59bd-4be3-84bb-8856485483a8.htseq.counts,Uterus
5d72242b-938d-43cc-ba30-015ffaca9986.FPKM-UQ.txt,Uterus
6aced1e7-3d02-4fbf-8209-12406dcfd20f.FPKM-UQ.txt,Uterus
50f3b3d3-dba8-4d48-bf8d-16d7ebaa18fd.FPKM-UQ.txt,Uterus
4131e0c9-7757-444c-9c1d-996a80f156f1.htseq.counts,Uterus
10495d8f-e54e-49ff-a034-645a4e7b5354.htseq.counts,Uterus
991941ca-9361-4727-831d-2454121ffde4.htseq.counts,Uterus
22c7a99a-b192-486a-bd53-aede0ed73c75.FPKM-UQ.txt,Uterus
414b7dc4-d43b-4a93-b3d6-249f45be606b.htseq.counts,Uterus
046e8909-9b5f-42f3-8bd3-e206dc70927c.FPKM.txt,Uterus
42dc44c3-e041-48eb-92bb-0d12bcd4ae58.FPKM.txt,Uterus
684b31a3-a8d8-4730-aac0-33367152f30a.htseq.counts,Uterus
dc396277-cc20-4077-8ce7-229a61a92bd6.FPKM-UQ.txt,Uterus
b7b2c0ba-fca3-4632-a931-ed26445ca748.htseq.counts,Uterus
06ec38a2-40dc-49d6-a3f5-76da22205160.FPKM.txt,Uterus
3dcd981c-dc04-40c8-8799-de094c55c4a2.FPKM-UQ.txt,Uterus
d4356740-60db-41b1-901b-a8c2134b7c7f.FPKM.txt,Uterus
2bbba516-be54-4391-b029-f73657997e02.FPKM.txt,Uterus
0622b0c0-ea47-44fb-8ea1-e150230648ad.FPKM-UQ.txt,Uterus
6764419f-5645-4106-b155-b1525a2c6b42.FPKM-UQ.txt,Uterus
d225a442-a4f3-40cd-b80e-d4c3f4cb6b5f.htseq.counts,Uterus
33a9aa63-b07f-4da6-a95d-e838c112f17e.FPKM-UQ.txt,Uterus
1c76c6df-dcb3-41fb-9972-ddfdc3121f63.htseq.counts,Uterus
0e92cbf2-ac17-4227-a54d-1c8877b2db8f.FPKM.txt,Uterus
414b7dc4-d43b-4a93-b3d6-249f45be606b.FPKM-UQ.txt,Uterus
59118944-d135-4b7d-8ce4-438fcaa4fcf4.htseq.counts,Uterus
d2b1cf88-1050-4da4-a507-0e026987b6f8.htseq.counts,Uterus
ce095c55-67b4-4217-92e5-58ea6f5eb0bc.FPKM-UQ.txt,Uterus
f61547c0-5c1b-42d4-a4c0-b700cea657e6.FPKM.txt,Uterus
d717df43-bc62-449d-a4e2-e30f95b10e8b.htseq.counts,Uterus
731c2762-d3e9-4dbf-b28a-432a651b67dd.htseq.counts,Uterus
d123ae50-704e-4782-9822-609111fda11d.FPKM.txt,Uterus
c09a5ffc-56b4-481b-a2a6-f8b08e31d60e.FPKM.txt,Uterus
53a9dbe8-a1b1-416b-8e7e-43f4862f7de0.FPKM.txt,Uterus
6ce53ab9-7320-4a5a-8284-bf3021e29e24.FPKM-UQ.txt,Uterus
37510c26-3396-4083-b06c-02d145829e30.FPKM-UQ.txt,Uterus
d19908e6-b664-4b4f-95ab-a00bd5106a3b.htseq.counts,Uterus
14100499-dd37-452c-96bd-8aee7e0b9fcf.htseq.counts,Uterus
5e8b7557-3781-47b9-8b20-2c0416a9841f.FPKM.txt,Uterus
15575a5e-1524-44fc-b25c-96b4598ccda1.FPKM-UQ.txt,Uterus
06ec38a2-40dc-49d6-a3f5-76da22205160.htseq.counts,Uterus
186b160e-ab23-40df-9dd3-fba8031f7023.FPKM.txt,Uterus
cccd4262-87e3-4c9e-8ba2-661d3ec22cda.FPKM-UQ.txt,Uterus
39ff47a9-877b-43c5-9e73-46dab12bf4c4.FPKM-UQ.txt,Uterus
778ce259-40a8-48ff-8513-4921f3fe0760.htseq.counts,Uterus
de7ba496-046d-48ee-a24a-10e43a126de3.FPKM.txt,Uterus
74e8d5cd-2823-47bd-9b89-cf43ce6fa292.FPKM-UQ.txt,Uterus
bd6e216f-1420-4869-b3e4-d6166e838c74.FPKM.txt,Uterus
1a4b6897-3022-4818-89ab-c20d2844d140.FPKM.txt,Uterus
b7f1ca65-f09f-4eba-9e59-73d308266e0c.htseq.counts,Uterus
3e7a9494-07e7-4f19-a646-fcc7b9e2c89e.FPKM-UQ.txt,Uterus
ceaca530-f0eb-4b5c-9107-4f072a480000.FPKM-UQ.txt,Uterus
7b86351f-5a09-4aa3-8d4e-ea124f5fbe93.FPKM-UQ.txt,Uterus
1b114329-8e22-4cc4-a452-94a41f329bdf.htseq.counts,Uterus
2eb781e4-4315-4e12-872f-354bd71cc4b1.htseq.counts,Uterus
8cb6626b-4c3d-4db5-8930-0801535f884e.htseq.counts,Uterus
80ba6169-1f5a-415b-a1b0-e16ac6427e18.FPKM-UQ.txt,Uterus
d2b1cf88-1050-4da4-a507-0e026987b6f8.FPKM-UQ.txt,Uterus
98ac488f-bf05-4175-b9f2-b33cb46665e3.htseq.counts,Uterus
8cb6626b-4c3d-4db5-8930-0801535f884e.FPKM-UQ.txt,Uterus
573b5b56-64cc-4b97-848f-2970163b86e9.FPKM-UQ.txt,Uterus
abb0a6a3-4a2f-4686-b9d0-41c40b94d170.htseq.counts,Uterus
f61547c0-5c1b-42d4-a4c0-b700cea657e6.FPKM-UQ.txt,Uterus
18c907bb-5ea1-40ff-9d5c-a93c9129d104.htseq.counts,Uterus
f06cdde6-b92d-4825-938f-252a0054f338.htseq.counts,Uterus
38653f5f-fd47-477a-a2ff-6d7dfdcda9d6.htseq.counts,Uterus
18413883-6df2-43bc-bbe3-79ad68247940.FPKM-UQ.txt,Uterus
3e940a49-f192-435a-9533-dd5a99e619e3.FPKM-UQ.txt,Uterus
3b8d3271-6803-4f67-ae0f-2c0f26fce27a.FPKM.txt,Uterus
80c96dc1-c0a0-4613-b03a-369f00904460.htseq.counts,Uterus
15296112-e657-4329-993a-57b89ce561c8.FPKM-UQ.txt,Uterus
ccdfb795-0b81-4050-b83e-cef9caf05713.FPKM.txt,Uterus
dcaebf7f-b26f-4348-afb2-7092ee3a1e76.FPKM-UQ.txt,Uterus
41cbb3ce-cee2-4aca-a868-6a8e7a78860f.htseq.counts,Uterus
0d649941-c94d-45ad-b063-1bdeff2e675c.FPKM-UQ.txt,Uterus
632d317d-e0fd-4af3-865e-1d87bc4423bb.htseq.counts,Uterus
c8fd69b8-365d-4802-aed6-619956545feb.FPKM.txt,Uterus
f61547c0-5c1b-42d4-a4c0-b700cea657e6.htseq.counts,Uterus
94ca26b4-6673-4dba-a7d0-8e6a8c4b03ee.FPKM.txt,Uterus
e03c58cc-b1d3-4935-87b5-92dea1ce86f5.FPKM-UQ.txt,Uterus
e8caa240-51e5-41c2-8340-32613692be11.FPKM-UQ.txt,Uterus
d04f3046-4497-4cac-837b-dae18c57b298.FPKM-UQ.txt,Uterus
f5956574-d5c8-4e1e-accc-7198459a0cf5.htseq.counts,Uterus
a707063f-e0dd-4900-82d9-8ae77286c285.FPKM-UQ.txt,Uterus
98a789b7-f52a-412d-87ca-019f7caee237.htseq.counts,Uterus
ae5bea01-148d-4559-9327-2f926e93bb6e.FPKM-UQ.txt,Uterus
178b8e44-49a8-4b27-bdba-60cb65b5012f.FPKM-UQ.txt,Uterus
f5956574-d5c8-4e1e-accc-7198459a0cf5.FPKM.txt,Uterus
dd337cd0-fa4b-4a16-a7bb-5301a0dba980.FPKM.txt,Uterus
de7ba496-046d-48ee-a24a-10e43a126de3.FPKM-UQ.txt,Uterus
0254436b-fef6-4a7c-9e9c-751c9dca66ca.htseq.counts,Uterus
0f2e7130-fc3e-4e65-a369-38d4ed1c6fe4.FPKM-UQ.txt,Uterus
c3e569a6-ac60-471e-a438-0d08c733e3be.FPKM-UQ.txt,Uterus
d89648f6-9138-46e3-8e07-2a49565f09f5.htseq.counts,Uterus
8ab6b107-0bc6-449b-9cc2-4ae0ac64e346.FPKM-UQ.txt,Uterus
7564b1ea-846a-4c77-9cb9-ceb2e865dbf0.FPKM-UQ.txt,Uterus
245898d6-05ac-4e6a-b8e7-39aafeb98c71.FPKM-UQ.txt,Uterus
3479c3d9-935a-43a9-93c5-17e268c01fa8.FPKM.txt,Uterus
e0320565-92ec-4cb0-a70d-043ff60fb7fc.FPKM-UQ.txt,Uterus
43fae07a-6b97-4d18-8684-366ddd8cbad8.FPKM.txt,Uterus
1e7bf118-08f2-4abd-901e-8a588c14f858.FPKM-UQ.txt,Uterus
08b60e36-2683-4650-bcf4-0fe4af20607f.htseq.counts,Uterus
18f37a89-0851-4c78-810c-1b92e98e880e.htseq.counts,Uterus
e01732d2-be57-4d3c-aa99-326d38ec2226.FPKM-UQ.txt,Uterus
9e8b0d08-5be1-44c5-8dda-bd4d4ba3a88d.htseq.counts,Uterus
74d699e7-e9f5-4bf7-a939-c32493016921.FPKM-UQ.txt,Uterus
293f120d-b367-496f-9918-b9706661a772.htseq.counts,Uterus
51500805-d88a-4f67-9beb-04a7228033c8.FPKM-UQ.txt,Uterus
abb994fc-71fb-4ea3-9607-94ed78fcad3c.FPKM-UQ.txt,Uterus
e5b7fd98-9b6f-4bbe-b8dc-c92de129a86c.FPKM.txt,Uterus
40076d7f-32c0-47b4-a701-159a2efc2f58.FPKM.txt,Uterus
5d72242b-938d-43cc-ba30-015ffaca9986.FPKM.txt,Uterus
6c4b016e-c2dc-4a85-97fb-65ea8b4d0603.htseq.counts,Uterus
4c3fe147-3214-49de-b0ea-6b76670d1f28.htseq.counts,Uterus
ee289426-59e8-4050-aedf-c5a71e9860d0.FPKM.txt,Uterus
24a7ea15-77e7-4396-9f97-4b420f62930e.htseq.counts,Uterus
656900ef-bf75-4cc8-a73f-80b4a88a97fd.FPKM-UQ.txt,Uterus
e5b7fd98-9b6f-4bbe-b8dc-c92de129a86c.htseq.counts,Uterus
ef56f0c2-dae0-4aa0-9240-f8b2d2d1acad.htseq.counts,Uterus
68d81a0c-10b7-4417-8fca-b0a9d645683f.FPKM-UQ.txt,Uterus
c3e569a6-ac60-471e-a438-0d08c733e3be.FPKM.txt,Uterus
885748d9-5913-4b02-af45-ec5093fbab46.FPKM.txt,Uterus
28de6e16-4391-4f06-89c8-f5bc7cdb8184.FPKM-UQ.txt,Uterus
3479c3d9-935a-43a9-93c5-17e268c01fa8.htseq.counts,Uterus
bc23d1e2-f73e-49b4-be5b-6a4fc915c6b6.htseq.counts,Uterus
f35f13c4-f12e-4a05-893a-8e70afb392b1.FPKM.txt,Uterus
a28e48a6-da13-4a01-b513-48eef3c50956.FPKM-UQ.txt,Uterus
4ba3930e-c69b-461e-964f-2735263ed235.FPKM-UQ.txt,Uterus
25c04d68-f867-4c8a-a597-2e30e13b9258.htseq.counts,Uterus
05cc0a39-c8b7-4126-9234-a842f093e6f7.htseq.counts,Uterus
cbd4177a-2678-4b37-b677-4e5443a95fce.FPKM-UQ.txt,Uterus
bb9206ea-b2a3-4f20-b22c-cc6589e01af6.FPKM-UQ.txt,Uterus
5e7058fb-cdb8-49c1-9272-7bf43a03b192.FPKM-UQ.txt,Uterus
013dc5b4-cf78-4a1a-90f0-2bc3fe230a5a.htseq.counts,Uterus
f4cee707-9cb6-406d-b9da-8a9eb27e42c6.FPKM.txt,Uterus
8de508c8-1e2d-4b83-81c2-39b3ba2c67a7.FPKM-UQ.txt,Uterus
778ce259-40a8-48ff-8513-4921f3fe0760.FPKM-UQ.txt,Uterus
6cac2144-f81d-4b96-9fe7-95b5c211478f.htseq.counts,Uterus
ee5cf540-f7c4-4cbb-89f6-41bf2583981b.htseq.counts,Uterus
0620b847-eb91-4a7e-a743-0a6621b3d8c5.FPKM-UQ.txt,Uterus
6bfd36c9-7c8c-40ad-9888-e3986d80f357.FPKM.txt,Uterus
46c3ad7f-0a11-4283-98a1-5a81ce0a5f4f.FPKM-UQ.txt,Uterus
7a54b4d7-c87d-4f53-92e0-90c317f3e225.htseq.counts,Uterus
fc56bcfb-cda6-421a-847d-2adcaf6c5fa2.htseq.counts,Uterus
7b6228be-5c4f-417a-b0bc-49be4169293b.FPKM-UQ.txt,Uterus
37dfd69b-aa9f-4311-a79e-92a2245e5219.FPKM.txt,Uterus
7d6e7cb6-598a-4723-8ea1-60fee87edafe.FPKM-UQ.txt,Uterus
7b5ff8ec-8e07-4810-95a3-171623340f88.FPKM.txt,Uterus
6a970473-23a4-4b3a-b225-5adf592fbae8.htseq.counts,Uterus
6c29406b-2b71-4cee-894d-3bdab460f490.FPKM.txt,Uterus
4a0acc32-acf8-4720-b6c1-59fb6cdda3de.FPKM-UQ.txt,Uterus
7134aa37-37e9-4241-a0db-df4afd44d9cb.FPKM.txt,Uterus
b0dabbd2-835b-4e75-bff2-0041db336d1b.FPKM.txt,Uterus
e916087d-f531-4130-9823-1019ee7a7dd9.htseq.counts,Uterus
6702de4e-a6f0-4ffb-83e7-6f8ed97c98b4.FPKM.txt,Uterus
9e0bba8c-ee44-41f6-8b09-7688fe4192a1.FPKM-UQ.txt,Uterus
fcd8ddd5-d44b-4792-9fb1-f254916a1556.htseq.counts,Uterus
758b4472-0993-4e40-b3f0-36c1e9e86994.FPKM-UQ.txt,Uterus
d15c3f00-7cfd-4058-9276-13b25f1d065c.FPKM.txt,Uterus
5f6523cd-6344-457c-bd3d-8c0f57891739.htseq.counts,Uterus
e7a29167-b58f-4fec-9b5e-cfd6b7c922a9.htseq.counts,Uterus
f1e3383c-b4c6-4ed6-b096-6c57bf80a802.FPKM.txt,Uterus
4f320b74-5590-434e-88aa-8e9fd04db4f1.htseq.counts,Uterus
1e7bf118-08f2-4abd-901e-8a588c14f858.FPKM.txt,Uterus
37510c26-3396-4083-b06c-02d145829e30.FPKM.txt,Uterus
9bbe408c-e2fb-4485-ad73-618ca57da131.htseq.counts,Uterus
30036430-f24a-49d9-b35e-233f67f11b3f.htseq.counts,Uterus
ae5bea01-148d-4559-9327-2f926e93bb6e.htseq.counts,Uterus
08ec676c-8ea3-40ed-b579-8ba863af6102.FPKM-UQ.txt,Uterus
76dba7d8-0b1f-4e14-857c-97fdd279bc60.FPKM.txt,Uterus
2a1c76fa-8112-4233-b7d2-805481cdf37a.FPKM-UQ.txt,Uterus
e99d5a8f-e0ba-4c12-a715-404be2c30113.htseq.counts,Uterus
4225530c-5f18-4e9f-b3b5-33c3db05be4d.FPKM-UQ.txt,Uterus
8f192531-1289-49a1-8453-b64b2818128b.FPKM-UQ.txt,Uterus
7a5aed1d-3dcd-408e-bb86-a0c5a2dbb0af.FPKM.txt,Uterus
d225a442-a4f3-40cd-b80e-d4c3f4cb6b5f.FPKM.txt,Uterus
41b4a929-42ae-411a-9578-a3e7ae35e338.FPKM.txt,Uterus
82417b86-9cdf-4cfa-a917-685b21836bc2.htseq.counts,Uterus
53a9dbe8-a1b1-416b-8e7e-43f4862f7de0.FPKM-UQ.txt,Uterus
6c005bee-d65c-4a91-b210-5da5d98d7a5e.FPKM.txt,Uterus
d89648f6-9138-46e3-8e07-2a49565f09f5.FPKM.txt,Uterus
f1e3383c-b4c6-4ed6-b096-6c57bf80a802.htseq.counts,Uterus
